id,budget,original_language,original_title,popularity,production_companies,revenue,vote_average,vote_count,score
242083,1000000,en,Hits,3.638411,"['Honora Productions', 'Brooks Media']",0,4.9,23,6.077440740774795
18869,0,en,Jimmy and Judy,1.255771,[],0,5.4,8,6.08917254921913
26673,0,en,Frat Party,0.783842,['SuperMassive Films'],0,3.5,4,6.086543744506189
41830,0,en,The Party's Over,0.118324,['Tricastle'],0,6.1,6,6.092197026067123
37694,0,en,Proud,0.023681,[],0,5.5,3,6.091206796393071
63287,0,en,The Poker House,2.948576,['The Poker House'],0,6.1,47,6.092366709917366
335874,0,en,Childless,0.243853,[],0,4.5,2,6.090441314321996
34592,0,en,ZMD: Zombies of Mass Destruction,1.563711,['Splendid Film'],0,4.7,31,6.0690853722468185
92635,1000000,en,Snow White: A Deadly Summer,0.653495,[],0,4.8,11,6.084485884545367
258755,0,es,A escondidas,1.233688,"['Baleuko S.L.', 'Departamento de Cultura del Gobierno Vasco', 'Bitart New Media']",0,7.6,26,6.11319898888554
96534,1000000,de,My Last Day Without You,0.153625,[],0,5.7,3,6.091532635428588
21283,0,en,Steppin: The Movie,0.328498,['Triumphant Pictures'],0,5.0,4,6.0898003663038445
272724,1000000,en,Doc Holliday's Revenge,0.4594,['Rapid Heart Pictures'],0,3.2,3,6.087459647484632
84178,0,en,Black Rock,7.207051,"['Submarine Entertainment Distributors', 'LD Entertainment']",0,4.9,78,6.043648609308183
101179,0,en,Truth or Dare,6.679954,['Corona Pictures'],0,5.7,117,6.068706246741435
52462,0,en,The Pet,1.284741,[],0,5.3,3,6.090880957357554
269057,1000000,en,Bang Bang Baby,0.973323,"['JoBro Productions & Film Finance', 'Scythia Films']",0,6.6,8,6.0943718559782285
287524,1,en,Fear Clinic,1.859965,"['Dry County Films', 'Anchor Bay Entertainment', 'Movie Machine']",0,4.0,42,6.045441499084345
206213,0,en,Zombie Hunter,3.418372,"['Arrowstorm Entertainment', 'The Klimax']",0,3.5,34,6.045101578123372
248402,0,en,A Fine Step,0.65434,[],0,4.1,7,6.084614823278532
29146,950000,en,Charly,0.178689,"['ABC Pictures', 'Cinerama Releasing Corporation']",814666,6.6,28,6.0997900744096665
207769,950000,en,Banshee Chapter,7.310879,"['Before the Door Pictures', 'Sunchaser Entertainment', 'Favorit Film']",0,5.7,92,6.073481244756632
271185,950000,en,Ask Me Anything,8.976128,"['Decipher Entertainment', 'Presque Isle Films', 'LA Publicity', 'Tait Productions']",0,5.5,155,6.046126314276212
29731,0,en,And Then Came Love,0.280829,[],0,5.0,1,6.091577794323259
292539,913000,de,Food Chains,0.795698,[],0,7.4,8,6.097838060484295
654,910000,en,On the Waterfront,16.015599,"['Columbia Pictures', 'Horizon Pictures']",9600000,8.0,357,6.402408761445842
91070,930000,en,L!fe Happens,5.974156,"['Stardust Pictures', 'Dot Dot Dot Productions']",30905,5.3,66,6.0647175986548
2009,852510,ro,"4 luni, 3 săptămîni și 2 zile",9.270133,"['Saga Film', 'Mobra Films', 'Mindshare Media', 'Centrul National al Cinematografiei (CNC)', 'McCann-Erickson', 'Televiziunea Romana (TVR1)', 'Hubert Bals Fund of the Rotterdam Festival, The']",1185783,7.3,156,6.186646708222123
323270,0,en,The Horror Network Vol. 1,0.392658,[],0,5.0,2,6.0909846744610965
2652,950000,en,Hard Candy,25.918007,['Vulcan Productions Inc.'],7022209,6.8,701,6.28756721858636
9813,900000,en,The Quiet,4.0971,['Destination Films'],381420,6.1,73,6.092470542470546
60421,0,fa,Circumstance,2.34239,"['A Space Between', 'Marakesh Films', 'Bago Pictures']",0,7.4,23,6.1083314681842715
157354,0,en,Fruitvale Station,20.967146,"[""Forest Whitaker's Significant Productions"", 'OG Project']",17385830,7.3,390,6.303557797019477
127867,0,en,The Brass Teapot,10.639774,['Laundry Films'],0,5.8,160,6.068779120735689
3170,858000,en,Bambi,47.651878,['Walt Disney Productions'],267447150,6.8,1405,6.398793918381391
14014,0,en,The Hammer,0.957022,"['Bentley Filmgroup', 'Eden Wurmfeld Films', 'Hammer The Movie']",0,6.5,15,6.09547221046628
15708,850000,en,Latter Days,5.424916,['TLA Releasing'],819939,6.7,56,6.110139460978781
146882,0,fr,Le bonheur d'Elza,0.007254,"['France Télévision', 'Aztec Musique', 'Canal Plus Overseas']",0,0.0,0,6.092171559442016
215918,1000000,en,1982,0.175885,[],0,5.0,1,6.091577794323259
84200,850000,en,"For a Good Time, Call...",14.238376,['AdScott Pictures'],1243961,5.8,110,6.075676552493432
84184,0,en,Celeste & Jesse Forever,9.436431,['Team Todd'],3094813,6.4,163,6.117242028019487
45767,0,en,Time Changer,0.339757,['Christiano Film Group'],0,5.2,9,6.087825156911444
14823,0,en,London to Brighton,3.060685,"['Steel Mill Pictures', 'LTB Films Limited', 'Wellington Films']",0,6.5,34,6.099577117538027
367551,0,en,American Hero,5.023091,"['Screen Media Films', 'Vertigo Films', 'Protagonist Pictures']",0,5.0,62,6.0565397784036
343409,0,en,Windsor Drive,0.504251,['Absinthe Productions'],0,2.0,1,6.0899468277037085
60243,800000,fa,جدایی نادر از سیمین,12.049373,"['Asghar Farhadi Productions', 'Dreamlab Films', 'MPA APSA Academy Film Fund']",0,7.7,469,6.418977288237064
57294,0,en,Crying with Laughter,0.108135,"['Scottish Screen', 'EM Media', 'BBC Scotland', 'Synchronicity Films', 'Wellington Films']",0,7.0,1,6.092665105402959
11446,0,en,Welcome to the Dollhouse,5.870319,[],0,6.9,103,6.13503049082013
47889,800000,en,Ruby in Paradise,0.59424,"['Ruby in Paradise', 'Full Crew/Say Yea']",1001437,5.6,10,6.089508869767475
25461,800000,en,Raising Victor Vargas,3.643662,[],2816116,7.8,13,6.104163441113861
905,0,de,Die Büchse der Pandora,1.824184,['Nero Films'],0,7.6,45,6.128198043367422
279759,0,en,Harrison Montgomery,0.006943,[],0,0.0,0,6.092171559442016
78705,0,en,Cama adentro,0.038706,"['Libido Cine', 'Aquafilms', 'Filmanova']",0,7.8,3,6.09495394530151
25212,0,en,Deterrence,2.171288,"['Battleplan Productions', 'TF1 International', 'Moonstone Entertainment']",0,6.1,7,6.092201254404575
26899,800000,en,The Mudge Boy,5.292536,[],62852,7.3,23,6.107095839087893
146269,0,en,The Young Unknowns,0.004922,[],0,0.0,0,6.092171559442016
292483,0,en,Not Cool,1.186971,"['Steeltown Entertainment', 'Point Park University', 'Shaderville']",0,3.7,25,6.060077382675863
14451,800000,no,Død snø,11.205726,"['Euforia Film', 'FilmCamp', 'Miho Film', 'Barentsfilm', 'Yellow Bastard Production', 'News On Request (NOR)', 'Zwart Arbeid']",1984662,6.1,311,6.09330426857644
10105,780000,en,Saints and Soldiers,6.003418,['Excel Entertainment'],0,6.6,98,6.117872441064966
211557,0,en,Vessel,0.322553,"[""Baker's Dozen Productions""]",0,5.9,8,6.091338927035421
838,777000,en,American Graffiti,19.326115,"['Lucasfilm', 'Universal Pictures', 'The Coppola Company']",140000000,6.9,324,6.21321133688411
40862,0,en,Iraq for Sale: The War Profiteers,1.517771,[],0,8.0,6,6.09837789789536
13158,0,en,Aqua Teen Hunger Force Colon Movie Film for Theaters,1.453146,"['Warner Bros.', 'Williams Street', 'First Look Pictures', 'Cartoon Network']",0,6.5,35,6.099790858801218
84332,750000,en,Safety Not Guaranteed,25.186002,"['Duplass Brothers Productions', 'Big Beach Films']",4007792,6.8,556,6.256535330303292
74510,0,en,Kevin Hart: Laugh at My Pain,5.498834,"['Comedy Central Films', 'Codeblack Entertainment', 'Hartbeat Productions']",0,7.7,43,6.1289189937696404
74725,500000,en,Kill List,12.203041,"['Rook Films', 'Warp X']",171760,6.0,210,6.082722219721833
58428,750000,en,The Innkeepers,14.386807,"['Glass Eye Pix', 'Dark Sky Films']",78396,5.4,219,6.018493338620687
8416,750000,it,Il conformista,8.429295,"['Paramount Pictures', 'Mars Films', 'Marianne Productions', 'Maran Film']",0,7.6,127,6.189604250981073
36584,500000,en,Interview with the Assassin,0.471264,['Magnolia Pictures'],0,5.6,5,6.090836603492569
13429,0,en,Donkey Punch,3.283886,"['Warp X', 'Madman Entertainment']",0,4.5,52,6.048375050189485
9022,750000,en,All the Boys Love Mandy Lane,12.284939,['Occupant Films'],0,5.7,209,6.052138416957215
22530,0,en,Bled,1.039149,[],0,3.8,4,6.087195068865721
288,730000,en,High Noon,18.644023,"['United Artists', 'Stanley Kramer Productions']",8000000,7.6,334,6.323995670630731
14275,700000,en,Hoop Dreams,9.188431,"['Fine Line Features', 'Kartemquin Films']",7830611,7.7,87,6.164821956413317
2287,0,en,Rize,1.623769,"['David LaChapelle Studios', 'HSI Productions', 'Darkfibre Entertainment Ltd.', 'Got Films']",0,5.9,13,6.090822185847577
18734,700000,en,L.I.E. Long Island Expressway,7.731064,[],1667192,6.7,31,6.102251093868729
206197,0,en,The Sisterhood of Night,2.868942,[],0,6.5,31,6.098934521706538
26837,0,en,B-Girl,0.631571,['Two Camels Films'],0,5.5,7,6.089925325066762
7859,700000,en,Half Nelson,12.378031,"['Thinkfilm', 'Hunting Lane Films', 'Journeyman Pictures', 'Original Media', 'Silverwood Films', 'Traction Media']",4911725,6.5,240,6.139264912855178
302579,700000,en,Naturally Native,0.578798,['Red-horse Native'],10508,0.0,0,6.092171559442016
51955,0,en,Hav Plenty,0.003142,[],0,0.0,0,6.092171559442016
376004,750000,en,Adulterers,1.471139,[],0,5.2,16,6.084473789300152
158752,650,en,Escape from Tomorrow,1.352222,['Mankurt Media'],0,4.8,87,6.03378424996271
40658,0,en,Starsuckers,0.429083,[],0,6.2,5,6.092464031072042
296943,0,en,The Hadza:  Last of the First,0.045648,[],0,0.0,0,6.092171559442016
118612,0,en,After,4.596157,"['Seabourne Pictures', 'Quite Quick Productions']",0,5.6,63,6.075864202628695
138976,625000,en,Treachery,0.283059,[],0,4.8,5,6.088666700053273
323967,700000,en,Walter,2.659006,[],0,5.3,26,6.081124326795861
3080,609000,en,Top Hat,3.898498,['RKO Radio Pictures'],3202000,7.4,59,6.132838723979235
2667,60000,en,The Blair Witch Project,41.690578,"['Artisan Entertainment', 'Haxan Films']",248000000,6.3,1055,6.1679505754054755
9459,600000,en,Woodstock,3.409764,"['Wadleigh-Maurice', 'Warner Bros.']",34505110,7.1,66,6.127099451206785
11598,600000,en,The Kentucky Fried Movie,10.861167,['Kentucky Fried Theatre'],0,6.4,66,6.102839841881013
26916,0,en,Mercy Streets,0.099902,[],0,5.5,2,6.091528034600197
181940,0,en,Arnolds Park,0.006069,"['The Picture Factory', 'B.Sting Entertainment']",0,0.0,0,6.092171559442016
125263,0,en,Broken Vessels,0.069277,[],0,6.0,2,6.092071394739297
263503,0,en,Water & Power,0.350557,[],0,3.0,1,6.090490483243559
324322,522360,fr,They Will Have to Kill Us First,0.071349,"['Spring Films', 'Together Films', 'Mojo Musique']",0,5.0,1,6.091577794323259
331493,0,en,Light from the Darkroom,0.012942,[],0,0.0,0,6.092171559442016
375950,0,fr,Médecin de campagne,2.651304,"['France 2 Cinéma', 'Le Pacte', '31 Juin Films', 'Cinefrance', 'Les Films du Parc']",0,6.0,63,6.089117594865995
278348,0,en,The Maid's Room,1.501688,[],0,4.8,4,6.089366150064157
704,560000,en,A Hard Day's Night,10.730056,"['Proscenium Films', 'Walter Shenson Films', 'Maljack Productions']",12299668,7.3,168,6.1933055197758184
70875,56000,en,The Harvest (La Cosecha),0.010909,[],0,0.0,0,6.092171559442016
75986,550000,en,Love Letters,0.001586,"['New World Pictures', 'Millennium Films']",0,4.6,4,6.08893193382447
385636,0,sl,Julija in Alfa Romeo,0.061248,"['Perfo Production', 'Televizija Slovenija']",0,6.0,1,6.092121449863108
14438,500000,en,Fireproof,6.093989,"['Carmel Entertainment', 'Provident Films', 'Samuel Goldwyn Films', 'Affirm Films', 'Sherwood Pictures']",33456317,7.0,100,6.139005465785288
211086,550000,hi,Faith Connections,0.48088,['Jungle Book Entertainment'],0,4.2,3,6.089088842662214
23069,0,en,Benji,2.651418,[],0,6.1,35,6.092317815137291
83,130000,en,Open Water,15.611857,['Plunge Pictures LLC'],54667954,5.4,315,5.990920495438934
89857,0,en,High Road,1.292948,[],0,5.8,22,6.088716509824878
30315,500000,en,Kingdom of the Spiders,2.537032,['Arachnid Productions Ltd.'],17000000,5.7,30,6.085874649367481
14358,0,en,Mad Hot Ballroom,0.772668,[],0,7.2,8,6.096971509357778
2056,500000,en,The Station Agent,11.578545,"['Next Wednesday Productions', 'SenArt Films']",8679814,7.4,210,6.226248874672038
41144,0,en,To Save A Life,0.05021,[],0,6.2,21,6.093389370161452
35199,0,en,Wordplay,0.906096,[],0,7.3,10,6.098706013242913
14271,2053648,en,Beyond the Mat,2.778633,"['Imagine Entertainment', 'Universal Pictures', 'Lionsgate']",500000,7.8,17,6.107819443181094
16653,0,en,The Singles Ward,0.920591,['Halestorm entertainment'],0,7.5,4,6.095228069299936
14757,46000,ps,Osama,1.447734,"['Hubert Bals Fund', 'NHK', 'LeBrocquy Fraser Productions', 'Barmak Film']",0,6.3,32,6.095727221384839
84401,500000,en,Sholem Aleichem: Laughing In The Darkness,0.109579,[],845188,7.0,2,6.093158115017498
23655,0,en,Groove,1.09454,[],0,5.6,6,6.090570480849165
36825,0,en,The R.M.,0.082978,['Halestorm entertainment'],0,4.8,4,6.089366150064157
33430,0,en,Twin Falls Idaho,0.619136,[],0,7.0,11,6.097571209515627
12281,500000,en,Mean Creek,8.519202,['Whitewater Films'],603943,6.9,106,6.136210756468937
125052,0,en,Hurricane Streets,0.36447,"['United Artists', 'Posthorn Pictures', ""Giv'en Films""]",0,4.8,4,6.089366150064157
96238,0,en,Never Again,0.039077,[],0,4.0,3,6.088763003626697
30246,0,en,Civil Brand,0.665512,[],0,5.3,4,6.090451690663375
7301,0,en,Lonesome Jim,3.433625,['Plum Pictures'],0,6.4,26,6.0964643825778815
172533,0,en,Drinking Buddies,17.378455,['Burn Later Productions'],343341,6.0,356,6.077218462850074
180383,500000,en,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,0.425195,['Kino Lorber'],0,7.1,17,6.101405731852
346,2000000,ja,七人の侍,39.756748,['Toho Company'],271841,8.2,878,6.773467896803932
84318,0,en,Kita svajonių komanda,0.388401,[],0,6.9,7,6.095235826854992
45145,500000,en,Johnny Suede,1.354816,"['Vega Film', 'Balthazar Productions', 'Starr', 'Arena']",0,4.7,13,6.082396129889923
13983,0,en,Finishing The Game,0.459625,[],0,4.9,8,6.087006171402839
45649,500000,en,Rubber,9.108949,"['Canal+', 'Backup Films', 'Arte France', 'Arte France Cinéma', 'Elle Driver', '1.85 Films', 'Realitism Films', 'Sindika Dokolo']",98017,5.7,251,6.045059919057242
19844,0,en,Kiss the Bride,1.65426,[],0,4.2,11,6.0809171595534774
21801,0,en,The Slaughter Rule,1.390909,[],0,6.2,9,6.092696868506118
43933,500000,en,Monsters,26.406001,['Vertigo Entertainment'],4242978,6.2,587,6.11826840722281
73511,0,en,The Californians,0.218736,['Parker Film Company'],0,4.0,1,6.091034138783408
43653,0,en,The Living Wake,0.383442,[],0,5.0,1,6.091577794323259
139715,500000,en,Detention of the Dead,2.391847,['Gala Film'],0,4.5,34,6.063260091261591
45380,0,zh,疯狂的石头,1.68502,[],0,6.9,22,6.101724465103313
30867,0,en,Scott Walker: 30 Century Man,0.607782,[],0,7.0,8,6.096104958231262
81220,500000,en,Everything Put Together,0.046903,['Furst Films'],0,5.0,2,6.0909846744610965
253626,0,en,Good Kill,10.924273,"['Voltage Pictures', 'Sobini Films', 'Dune Films']",316472,5.9,208,6.072638875526877
294550,0,en,The Outrageous Sophie Tucker,0.021419,[],0,0.0,0,6.092171559442016
90369,0,en,Now Is Good,14.142073,['Goldcrest Pictures'],0,7.3,371,6.29498877291491
117942,500000,en,Girls Gone Dead,1.600171,['Spy Global Media'],0,3.5,14,6.072580541393977
380097,0,en,America Is Still the Place,0.0,[],0,0.0,0,6.092171559442016
322194,0,en,Subconscious,0.397323,"['Rainsworth Productions', 'Hilton Media Management', 'Underwater Productions']",0,3.4,4,6.086326636386345
98568,0,en,Enter Nowhere,3.637857,['Caliber Media Company'],0,6.5,49,6.102759454741021
119657,500,en,El Rey de Najayo,0.080105,[],0,0.0,0,6.092171559442016
380733,0,en,Fight to the Finish,0.251828,"['Triple D Productions', 'CalTex Films']",0,5.2,3,6.090718037839796
285743,0,en,Alleluia! The Devil's Carnival,0.674398,"['Limb from Limb Pictures', 'Execution Style Entertainment']",0,6.0,2,6.092071394739297
362765,0,en,The Sound and the Shadow,0.072359,['Veracity Productions'],0,0.0,0,6.092171559442016
379532,0,en,Rodeo Girl,0.087574,['Be Your Own Hollywood'],0,5.5,1,6.091849622093183
253261,0,en,Born to Fly: Elizabeth Streb vs. Gravity,0.069244,[],0,5.0,1,6.091577794323259
297100,500000,en,The Little Ponderosa Zoo,0.073079,[],0,2.0,1,6.0899468277037085
15239,0,en,The Toxic Avenger,6.672008,['Troma Entertainment'],0,6.3,113,6.10420631079133
94072,0,en,Straight Out of Brooklyn,0.161517,[],0,4.3,4,6.088280609464938
4107,0,en,Bloody Sunday,7.330691,"['Portman Entertainment Group', 'Bórd Scannán na hÉireann', ""Hell's Kitchen Films"", 'Granada Television']",773228,7.2,53,6.12321465310257
325579,0,en,Diamond Ruff,0.165257,[],0,2.4,4,6.084155555187909
15624,450000,en,Conversations with Other Women,4.442355,"['Prophecy Pictures Ltd.', 'Gordonstreet Pictures']",973525,6.2,38,6.094355252013537
17287,0,en,Poultrygeist: Night of the Chicken Dead,3.905877,"['Troma Entertainment', 'Poultry Productions LLC']",0,5.9,41,6.087979245971162
198370,0,en,Mutual Friends,0.136721,[],0,0.0,0,6.092171559442016
3062,439000,en,42nd Street,1.933366,['Warner Bros.'],2281000,6.1,37,6.092326007720061
328307,0,en,Rise of the Entrepreneur: The Search for a Better Way,0.052942,[],0,8.0,1,6.093208760942808
15389,225000,en,Metropolitan,1.014966,['Allagash Films'],0,7.0,38,6.1105564884236845
464,0,sv,Så som i himmelen,4.321249,"['GF Studios AB', 'Lefwander Kapitalförvaltning AB', 'Sonet Film AB']",0,6.9,42,6.110214951541269
308467,0,en,Roadside,0.160234,[],0,4.2,5,6.0870392724738
8193,400000,en,Napoleon Dynamite,23.603514,"['Paramount Pictures', 'Fox Searchlight Pictures', 'MTV Films', 'Access Films', 'Napoleon Pictures Limited', 'Carnival Films']",46118097,6.7,554,6.232924341614362
188166,0,en,Blue Ruin,25.349758,"['Film Science', 'The Lab Of Madness', 'Neighborhood Watch', 'Paradise City']",258384,6.9,462,6.254411491426796
23827,15000,en,Paranormal Activity,47.456823,"['Blumhouse Productions', 'Solana Films']",193355800,5.9,1316,6.011998540095803
1282,0,en,Dogtown and Z-Boys,3.291609,"['Agi Orsi Productions', 'Vans Off the Wall']",0,7.2,52,6.122645045957576
762,400000,en,Monty Python and the Holy Grail,64.782984,"['Python (Monty) Pictures Limited', 'Michael White Productions', 'National Film Trustee Company', 'Twickenham Film Studios']",5028948,7.8,1708,6.914687625445015
64499,0,it,Quinceañera,0.034135,[],0,7.0,7,6.095615148411294
281189,0,en,Gory Gory Hallelujah,0.033883,[],0,1.0,1,6.089403172163859
1435,218,en,Tarnation,1.063439,[],1162014,7.5,22,6.108819713437004
47546,0,en,I Want Your Money,0.084344,[],0,3.8,5,6.085954320754151
189711,0,en,Love in the Time of Monsters,0.133619,"['Red Cube Picture', 'TBC Films']",0,5.0,2,6.0909846744610965
19204,0,it,...E tu vivrai nel terrore! L'aldilà,8.022122,['Fulvia Film'],0,6.6,117,6.122557121242815
9029,35000000,da,What Happens in Vegas,38.100488,"['Twentieth Century Fox Film Corporation', 'Regency Enterprises', 'Mosaic Media Group', '21 Laps Entertainment', 'Penn Station Entertainment', 'Dune Entertainment III']",170000000,5.8,923,5.99451299879706
18045,500000,en,The Dark Hours,1.428483,"['Calder Road Film', 'Canadian Film Centre (CFC)', 'Feature Film Project, The']",0,5.5,22,6.085168885658032
11240,860000,en,My Beautiful Laundrette,3.703005,"['Channel Four Films', 'Working Title Films', 'SAF Productions']",2451545,6.6,51,6.105879218205886
43743,0,en,Fabled,0.003352,[],0,0.0,0,6.092171559442016
157909,0,en,Show Me,0.231297,"['Feature Film Project', 'Red Plush Films']",0,5.6,4,6.091103015022907
10238,0,sv,Viskningar och rop,11.347855,"['Cinematograph AB', 'Svenska Filminstitutet (SFI)']",0,7.8,115,6.192714341598342
3059,385907,en,Intolerance,3.232447,"['Triangle Film Corporation', 'Wark Producing Corp.']",8394751,7.4,60,6.1335062130626845
